Source;Target;Weight
university of toronto;university of illinois at urbana champaign;0.00661375661376
tsinghua university;university of illinois at urbana champaign;0.0641857013808
microsoft;university of illinois at urbana champaign;0.462103840336
huazhong university of science and technology;university of illinois at urbana champaign;0.00661375661376
carnegie mellon university;carnegie mellon university;10.7302322743
purdue university;microsoft;0.946658151818
saarland university;microsoft;0.0122222222222
purdue university;stanford university;0.393748341603
saarland university;stanford university;0.00888888888889
saarland university;university of california berkeley;0.0155555555556
french institute for research in computer science and automation;stanford university;0.157698412698
french institute for research in computer science and automation;university of california berkeley;0.0155555555556
purdue university;columbia university;0.057037037037
saarland university;columbia university;0.00666666666667
french institute for research in computer science and automation;columbia university;0.0483333333333
facebook;intel;0.00903052261748
facebook;university of california irvine;0.142814009662
facebook;adobe systems;0.018061045235
facebook;mozilla corporation;0.0903052261748
vienna university of technology;eindhoven university of technology;0.0714285714286
johannes kepler university of linz;eindhoven university of technology;0.0714285714286
university of oxford;lund university;0.29375
lund university;lund university;0.129385964912
brandeis university;university of washington;0.0763888888889
brandeis university;new york state department of environmental conservation;0.00694444444444
university of geneva;massachusetts institute of technology;0.105263157895
university of marburg;university of marburg;0.688453159041
university of marburg;delft university of technology;0.515976761075
kyoto university;university of tokyo;0.0623154623155
kyoto university;avaya;0.0289821289821
kyoto university;university of california santa cruz;0.0580693815988
microsoft;university of california irvine;0.354392069328
ibm;university college london;0.133333333333
university of limerick;mitre corporation;0.333333333333
ecole polytechnique federale de lausanne;microsoft;0.682650474541
carnegie mellon university;university of california;0.265703146756
university of california berkeley;grenoble institute of technology;0.0263157894737
ibm;university of colorado boulder;1.04756193289
university of chile;lancaster university;0.00694444444444
university of nice sophia antipolis;lancaster university;0.00694444444444
ecole des mines de nantes;lancaster university;0.0138888888889
university of chile;vrije universiteit brussel;0.0112922705314
university of nice sophia antipolis;vrije universiteit brussel;0.00694444444444
ecole des mines de nantes;vrije universiteit brussel;0.0138888888889
university of chile;centre national de la recherche scientifique;0.00694444444444
university of nice sophia antipolis;centre national de la recherche scientifique;0.00694444444444
ecole des mines de nantes;centre national de la recherche scientifique;0.0402046783626
eth zurich;ibm;0.435417770673
eth zurich;purdue university;0.109407096172
eth zurich;university of illinois at urbana champaign;0.258439659755
eth zurich;seoul national university;0.0317939244663
ghent university;intel;0.187077717287
ghent university;university of colorado boulder;0.400556689143
massachusetts institute of technology;university of wisconsin madison;0.154623574669
massachusetts institute of technology;tel aviv university;0.0625937031484
stony brook university;new york university;0.0805555555556
stony brook university;university at albany suny;0.0472222222222
university of michigan;iowa state university;0.0701179245283
university of lugano;microsoft;0.0803689064559
university of michigan;university of nebraska lincoln;0.0280503144654
university of michigan;kansas state university;0.187334113403
sapienza university of rome;el paso community college;0.05
sapienza university of rome;yale university;0.142105263158
columbia university;google;0.0272727272727
columbia university;columbia university;0.0449350649351
columbia university;ibm;0.14737012987
columbia university;indian institute of science;0.00909090909091
columbia university;seoul national university;0.0181818181818
ibm;chinese academy of sciences;0.0791666666667
university of maryland college park;university of california berkeley;0.918973214286
university of maryland college park;massachusetts institute of technology;0.296726190476
massachusetts institute of technology;ibm;1.12218426076
massachusetts institute of technology;university of california berkeley;0.645692325322
ghent university;iowa state university;0.025641025641
ghent university;national cheng kung university;0.0512820512821
university of illinois at urbana champaign;university of manchester;0.02668997669
microsoft;university of manchester;0.0226923076923
university of illinois at urbana champaign;ecole polytechnique de montreal;0.00384615384615
microsoft;ecole polytechnique de montreal;0.0192307692308
australian national university;french institute for research in computer science and automation;0.061669829222
northeastern university;college of western idaho;0.0588235294118
massachusetts institute of technology;massachusetts institute of technology;9.01707134553
university of california berkeley;university of california berkeley;0.905142668783
university of california berkeley;stanford university;0.46534687069
national university of singapore;french institute for research in computer science and automation;0.0285714285714
university of washington;university of california;0.110674603175
university of washington;university of california santa cruz;0.131167027417
university of washington;williams college;0.101140572391
university of cambridge;university of stuttgart;0.0416666666667
mcgill university;ecole des mines de nantes;0.258275058275
mcgill university;french institute for research in computer science and automation;0.0890701890702
university of oxford;ecole des mines de nantes;0.138694638695
university of oxford;french institute for research in computer science and automation;0.0457782957783
university of washington;rice university;0.15281024531
university of california los angeles;university of california;0.0574800290487
university of california los angeles;ibm;0.65449138008
ibm;rutgers university;0.752346160411
ibm;carnegie mellon university;1.7873376454
ibm;university of sheffield;0.0100775193798
ibm;king s college london;0.0903453136011
north carolina state university;university of sheffield;0.0100775193798
north carolina state university;king s college london;0.141860465116
microsoft;university of sheffield;0.0201550387597
microsoft;king s college london;0.0491055456172
university of california davis;university of sheffield;0.0100775193798
university of california davis;king s college london;0.0168604651163
massachusetts institute of technology;karlsruhe institute of technology;0.0526315789474
city university of hong kong;griffith university;0.0769230769231
university of oxford;mcgill university;0.265886890887
ibm;princeton university;0.468336854865
university of wisconsin madison;university of wisconsin madison;0.316092421908
university of california berkeley;university of wisconsin madison;0.198174668077
intel;hong kong university of science and technology;0.0166666666667
university of michigan;hong kong university of science and technology;0.0401041666667
university of california los angeles;university of utah;0.0555555555556
indian institute of science;ibm;0.220311325597
indian institute of science;north carolina state university;0.00689655172414
indian institute of science;microsoft;0.358280399274
indian institute of science;university of california davis;0.00689655172414
carnegie mellon university;universite libre de bruxelles;0.0305491990847
carnegie mellon university;portland state university;0.0305491990847
microsoft;university of texas at austin;0.526363784586
microsoft;massachusetts institute of technology;1.11452397582
ecole polytechnique federale de lausanne;university of chile;0.5
ibm;university of california san diego;0.304696716283
texas a m university;ibm;0.0482073643411
texas a m university;university of california san diego;0.00145348837209
university of california los angeles;university of illinois at urbana champaign;0.268181818182
university of oxford;university of illinois at urbana champaign;0.917234848485
aarhus university;university of illinois at urbana champaign;0.236363636364
indiana university bloomington;microsoft;0.0764960764961
indiana university bloomington;university of notre dame;0.1287001287
university of california irvine;university of oxford;0.0181818181818
university of california irvine;technische universitat darmstadt;0.0181818181818
university of california irvine;tufts university;0.055303030303
university of california irvine;university of massachusetts amherst;0.0618492618493
university of california irvine;xerox;0.0528954933955
university of wisconsin madison;university of california santa cruz;0.0395466987251
university of wisconsin madison;williams college;0.0395466987251
ecole polytechnique federale de lausanne;carnegie mellon university;0.890765330444
vrije universiteit brussel;massachusetts institute of technology;0.738722622338
microsoft;university of utah;0.0662336601307
imperial college london;university of utah;0.164444444444
tallinn university of technology;tallinn university of technology;0.00757575757576
pohang university of science and technology;tallinn university of technology;0.0151515151515
nagoya university;tallinn university of technology;0.00757575757576
university of california san diego;university of illinois at urbana champaign;0.0717079744921
university of illinois at urbana champaign;national chiao tung university;0.0666666666667
university of montpellier;university of washington;0.0416666666667
universite du quebec a montreal;university of washington;0.0208333333333
massachusetts institute of technology;microsoft;1.58087676704
massachusetts institute of technology;katholieke universiteit leuven;0.00285714285714
massachusetts institute of technology;university of california;0.203914994283
microsoft;microsoft;4.66083779563
microsoft;katholieke universiteit leuven;0.0344204898175
microsoft;university of california;0.109519540549
university of california berkeley;hewlett packard;0.045083191487
ibm;tel aviv university;0.448101259138
delft university of technology;weizmann institute of science;0.0526315789474
university of utah;brown university;0.00505050505051
aarhus university;brown university;0.232972582973
university of california riverside;carnegie mellon university;0.144484316853
university of california riverside;university of arizona;0.0175438596491
university of california los angeles;university of pittsburgh;0.00735294117647
university of california los angeles;carnegie mellon university;0.0700053418803
indiana university;purdue university;0.00641025641026
texas a m university;purdue university;0.0512820512821
rice university;purdue university;0.00705128205128
software engineering institute;carnegie mellon university;0.294117647059
ecole polytechnique federale de lausanne;university of tubingen;0.0481601731602
technische universitat darmstadt;utrecht university;0.0188679245283
aalto university;university of nebraska lincoln;0.0909090909091
texas a m university;rice university;0.0258422778772
rochester institute of technology;university of oregon;0.0689655172414
australian national university;australian national university;0.390348660268
microsoft;australian national university;0.255372221469
intel;georgia institute of technology;0.0151515151515
intel;university of minnesota;0.00809498041641
university of california berkeley;university of minnesota;0.0354199893674
tel aviv university;georgia institute of technology;0.030303030303
tel aviv university;university of minnesota;0.00505050505051
university of nantes;university of nantes;0.453333333333
aarhus university;north carolina state university;0.0333333333333
aarhus university;georgia institute of technology;0.047619047619
aarhus university;portland state university;0.0333333333333
university of rochester;oracle corporation;0.0178571428571
intel;oracle corporation;0.0218253968254
chinese academy of sciences;oracle corporation;0.0119047619048
university of michigan;chalmers university of technology;0.0210618692409
university of michigan;johannes kepler university of linz;0.0210618692409
university of washington;university college dublin;0.0571428571429
ghent university;ibm;1.93376070206
stanford university;university of cambridge;0.0215874811463
stanford university;microsoft;0.711948408135
stanford university;tel aviv university;0.246214844318
tel aviv university;university of cambridge;0.0432221567279
tel aviv university;microsoft;0.220708147217
tel aviv university;tel aviv university;0.170374940088
technion israel institute of technology;university of cambridge;0.0172275641026
technion israel institute of technology;microsoft;0.276060502642
technion israel institute of technology;tel aviv university;0.0760115432813
eth zurich;university of cambridge;0.112448152338
eth zurich;tel aviv university;0.0388064774982
university of california san diego;imperial college london;0.0752688172043
university of illinois at urbana champaign;ibm;0.276005745211
university of illinois at urbana champaign;purdue university;0.0273076923077
university of illinois at urbana champaign;university of texas at austin;0.0162820512821
university of illinois at urbana champaign;intel;0.448642045624
university of illinois at urbana champaign;university of massachusetts amherst;0.0609440559441
university of illinois at urbana champaign;australian national university;0.00333333333333
university of illinois at urbana champaign;university of new mexico;0.00740384615385
university of illinois at urbana champaign;university of colorado boulder;0.478720480062
university of illinois at urbana champaign;wheaton college;0.00166666666667
mozilla foundation;microsoft;0.208333333333
technion israel institute of technology;at t;0.198452010563
university of california davis;university of california berkeley;0.184613627651
imperial college london;university of sussex;0.0177304964539
imperial college london;french institute for research in computer science and automation;0.0257860302809
imperial college london;ecole polytechnique federale de lausanne;0.0177304964539
victoria university of wellington;university of maryland college park;0.0548479298479
university of california los angeles;university of maryland college park;0.0176282051282
university of california santa cruz;university of washington;0.0235294117647
microsoft;university of washington;0.205518135742
technion israel institute of technology;hong kong university of science and technology;0.00657894736842
technion israel institute of technology;pohang university of science and technology;0.0197368421053
purdue university;sun microsystems laboratories;0.180136173455
sun microsystems laboratories;sun microsystems laboratories;0.32960986382
university of oxford;utrecht university;0.768154761905
microsoft;boston college;0.015625
microsoft;harvard university;0.0612745098039
university of waterloo;ecole normale superieure;0.030303030303
university of waterloo;university of waterloo;3.03829968862
university of waterloo;mcgill university;0.0515824915825
university of massachusetts amherst;university of california berkeley;0.570496934254
rutgers university;symantec;0.00260416666667
rutgers university;hp labs;0.0078125
university of pennsylvania;symantec;0.0130208333333
university of pennsylvania;hp labs;0.0390625
rutgers university;university of illinois at urbana champaign;0.0322916666667
university of pennsylvania;university of illinois at urbana champaign;0.0809027777778
university of massachusetts amherst;ibm;0.924067692274
university of colorado boulder;ibm;0.848262780025
university of massachusetts amherst;university of colorado boulder;0.824481561646
university of colorado boulder;university of colorado boulder;0.675270852039
stanford university;ames research center;0.0146932646933
stanford university;university of manchester;0.00396825396825
stanford university;university of illinois at urbana champaign;0.10741652983
university of california berkeley;ames research center;0.0386800334169
university of california berkeley;university of manchester;0.0300050191355
university of california berkeley;university of illinois at urbana champaign;0.282737613687
university of washington;cornell university;0.221518759019
intel;cornell university;0.0646043771044
ibm;ecole normale superieure;0.111875684182
massachusetts institute of technology;university of british columbia;0.58219832736
university of california san diego;university of edinburgh;0.124131082423
university of california san diego;university of glasgow;0.0421052631579
university of california san diego;sun microsystems laboratories;0.0105263157895
university of wisconsin madison;ecole polytechnique federale de lausanne;0.0227272727273
university of california riverside;university of maryland college park;0.296384901648
kyoto university;kyoto university;0.126301476301
kyoto university;university of bologna;0.103651903652
max planck institute for software systems;oregon health science university;0.030303030303
max planck institute for software systems;university of nottingham;0.020202020202
max planck institute for software systems;rutherford appleton laboratory;0.010101010101
ibm;university of british columbia;0.2269838912
ibm;xerox;0.734497401654
hasso plattner institute;university of british columbia;0.00490196078431
hasso plattner institute;xerox;0.0490196078431
hasso plattner institute;university of california;0.00490196078431
ibm;university of pittsburgh;0.256196581197
university of southern california;university of texas at austin;0.0137096774194
ibm;university of texas at austin;0.677656358043
university of texas at austin;university of texas at austin;1.13678429035
australian national university;university of texas at austin;0.213614105062
ghent university;university of massachusetts amherst;0.246521056916
french institute for research in computer science and automation;university of cambridge;0.0238095238095
stanford university;centre national de la recherche scientifique;0.0961098398169
northeastern university;at t;0.0443223443223
northeastern university;western new england university;0.0102564102564
western new england university;northeastern university;0.0871794871795
western new england university;at t;0.0102564102564
western new england university;western new england university;0.00512820512821
technion israel institute of technology;birla institute of technology and science;0.0227272727273
technion israel institute of technology;stanford university;0.242440953654
georgia institute of technology;bell labs;0.0434782608696
virginia tech;intel;0.0704365079365
university college london;massachusetts institute of technology;0.00913770913771
ibm;harvard university;0.447075549334
technion israel institute of technology;harvard university;0.0547733516484
victoria university of wellington;victoria university of wellington;1.16430170606
victoria university of wellington;carleton university;0.165745169455
university of auckland;victoria university of wellington;0.0398106060606
university of auckland;carleton university;0.00534090909091
harvey mudd college;university of houston clear lake;0.04
massachusetts institute of technology;singapore mit alliance;0.0364583333333
ibm;university of michigan;0.171764612329
mcgill university;university of michigan;0.125496031746
university of nebraska lincoln;university of nebraska lincoln;2.08749042146
iowa state university;ibm;0.425303643725
university of potsdam;ibm;0.0486111111111
technische universitat darmstadt;ibm;0.154858898963
vanderbilt university;rockwell collins;0.2
ibm;university of rochester;0.117916666667
university of california irvine;university of california los angeles;0.0129032258065
university of california irvine;university of michigan;0.0129032258065
university of california irvine;microsoft;0.184725031179
university of alabama at birmingham;vanderbilt university;2.2430952381
microsoft;northeastern university;0.03724894213
french institute for research in computer science and automation;university of illinois at urbana champaign;0.162373737374
universidade federal de minas gerais;university of illinois at urbana champaign;0.0757575757576
esri;carnegie mellon university;0.2
university of maryland college park;university of maryland college park;1.69410994651
hong kong university of science and technology;hong kong university of science and technology;0.12202709414
hong kong university of science and technology;university of california berkeley;0.21274735895
technische universitat munchen;technische universitat munchen;0.70895140665
technische universitat munchen;forschungszentrum informatik;0.0166666666667
forschungszentrum informatik;technische universitat munchen;0.0666666666667
forschungszentrum informatik;forschungszentrum informatik;0.0333333333333
vrije universiteit brussel;university of texas at austin;0.020325203252
north carolina state university;north carolina state university;2.02043859649
north carolina state university;georgia institute of technology;0.440887435401
north carolina state university;portland state university;0.0555555555556
carnegie mellon university;microsoft;1.84390058523
university of calgary;dresden university of technology;0.0526315789474
university of california irvine;university of british columbia;0.16772008547
university of california irvine;university of california;0.254448861962
university of california irvine;ecole polytechnique federale de lausanne;0.03125
brown university;university of rochester;0.0394736842105
brown university;brown university;0.104057185976
brown university;sun microsystems laboratories;0.0175438596491
sun microsystems laboratories;university of rochester;0.0789473684211
sun microsystems laboratories;brown university;0.0964912280702
australian national university;sun microsystems laboratories;0.0555235535074
australian national university;university of california san diego;0.0759555435077
mcgill university;northwestern university;0.2
technion israel institute of technology;ibm;0.678646871243
technion israel institute of technology;university of toronto;0.0355419090713
victoria university of wellington;brandeis university;0.0638888888889
ibm;portland state university;0.010101010101
eth zurich;north carolina state university;0.050052246604
eth zurich;georgia institute of technology;0.00505050505051
eth zurich;portland state university;0.020202020202
nanyang technological university;north carolina state university;0.0227272727273
nanyang technological university;georgia institute of technology;0.00252525252525
nanyang technological university;portland state university;0.010101010101
university of texas at austin;iowa state university;0.0320833513381
university of texas at austin;eth zurich;0.0198412698413
french institute for research in computer science and automation;queen s university;0.0625
ibm;dublin city university;0.0192307692308
princeton university;princeton university;0.0926857528436
university of british columbia;victoria university of wellington;0.0390625
carnegie mellon university;ibm;0.878445648052
binghamton university;philips;0.00462962962963
binghamton university;french institute for research in computer science and automation;0.0445767195767
university of washington;ibm;0.341198089267
university of washington;university of delaware;0.0315270935961
ibm;carleton university;0.229166666667
ibm;university of washington;1.73814434036
microsoft;university of wisconsin milwaukee;0.116459814695
eth zurich;university of wisconsin milwaukee;0.0753410059676
microsoft;radboud university nijmegen;0.0564023812835
eth zurich;radboud university nijmegen;0.0774903711485
university of bern;university of utah;0.183510038349
oregon health science university;university of utah;0.0235732009926
french institute for research in computer science and automation;state university of new york at oswego;0.0416666666667
french institute for research in computer science and automation;ibm;0.228846801347
stanford university;university of maryland college park;0.177992496168
university of oxford;ibm;0.598977272727
national scientific and technical research council;university of hamburg;0.0434782608696
pontifical university of salamanca;daimler ag;0.0714285714286
university of oviedo;daimler ag;0.0714285714286
victoria university of wellington;carnegie mellon university;0.338773448773
utrecht university;carnegie mellon university;0.0625781625782
technische universitat darmstadt;french institute for research in computer science and automation;0.2
university of california berkeley;eth zurich;0.00966183574879
university of oxford;stanford university;1.37810846561
university of texas at austin;french institute for research in computer science and automation;0.196161186565
sun microsystems laboratories;rice university;0.113636363636
rice university;massachusetts institute of technology;0.465842490842
vienna university of technology;stanford university;0.233333333333
vienna university of technology;university of california berkeley;0.1
university of luxembourg;university of luxembourg;1.41666666667
university of bern;ibm;0.20711143695
rutgers university;university of wisconsin madison;0.0635416666667
ibm;university of wisconsin madison;0.742444236094
university of utah;toyota technological institute at chicago;0.0307142857143
university of utah;university of chicago;0.149037444037
northwestern university;toyota technological institute at chicago;0.0430952380952
northwestern university;university of chicago;0.178333333333
university of antwerp;university of illinois at urbana champaign;0.106060606061
university of antwerp;at t;0.030303030303
purdue university;imperial college london;0.0538388388388
purdue university;university of wisconsin madison;0.273093182731
university of california los angeles;stanford university;0.243636877828
university of illinois at urbana champaign;university of illinois at urbana champaign;3.14960148595
carnegie mellon university;universite catholique de louvain;0.0714285714286
university of technology sydney;thoughtworks;0.142857142857
university of regina;sun microsystems;0.027027027027
university of british columbia;microsoft;0.140136054422
university of oxford;microsoft;0.228787878788
katholieke universiteit leuven;university of newcastle;0.00735294117647
katholieke universiteit leuven;durham university;0.00735294117647
katholieke universiteit leuven;state university of campinas;0.0147058823529
ibm;software engineering institute;0.05
san jose state university;stanford university;0.223958333333
san jose state university;university of nebraska lincoln;0.916666666667
university of nebraska lincoln;stanford university;0.659806034483
federal university of pernambuco;imperial college london;0.0119047619048
federal university of pernambuco;open university;0.0119047619048
federal university of pernambuco;queen s university;0.0238095238095
university of california irvine;university college dublin;0.0185064935065
university of california irvine;ibm;0.794205529683
university of california irvine;tel aviv university;0.0272144522145
university of los andes;university of los andes;0.333333333333
hong kong university of science and technology;ibm;0.278133507155
hong kong university of science and technology;university of colorado boulder;0.0108173076923
university of california davis;ibm;0.108384924184
university of california davis;university of colorado boulder;0.0321771978022
hong kong university of science and technology;university of waterloo;0.0144230769231
university of california davis;university of waterloo;0.065521978022
monterrey institute of technology and higher education guadalajara;rochester institute of technology;0.166666666667
university of colorado boulder;university of washington;0.0682020669993
university of washington;massachusetts institute of technology;1.26022975237
polytechnic university of valencia;university of waterloo;0.125
university of alabama at birmingham;university of manchester;0.125
university of alabama at birmingham;university of alabama at birmingham;3.2649829932
microsoft;stevens institute of technology;0.0405319535221
indian institute of science;stevens institute of technology;0.0208333333333
purdue university;purdue university;1.18906488331
university of california riverside;purdue university;0.0970826687932
massachusetts institute of technology;toyota technological institute at chicago;0.025641025641
princeton university;toyota technological institute at chicago;0.0128205128205
university of marburg;university of birmingham;0.0185185185185
university of marburg;computer laboratory university of cambridge;0.0185185185185
university of cambridge;saarland university;0.147222222222
stanford university;stanford university;1.44532115867
stanford university;college of william mary;0.0265957446809
university of kansas;leiden university;0.0666666666667
university of kansas;stanford university;0.0666666666667
brandeis university;university of wisconsin madison;0.194444444444
university of texas at austin;university of wisconsin madison;0.244488391283
university of texas at austin;microsoft;0.879916030944
university of texas at austin;sun microsystems laboratories;0.0689285714286
kyoto university;university of edinburgh;0.0364219114219
kyoto university;carnegie mellon university;0.077677224736
kyoto university;computer laboratory university of cambridge;0.0384615384615
kyoto university;purdue university;0.0375
kyoto university;french institute for research in computer science and automation;0.00769230769231
kyoto university;stockholm university;0.0246212121212
pennsylvania state university;pennsylvania state university;0.0726692209451
sun microsystems;pennsylvania state university;0.0344827586207
pennsylvania state university;ibm;0.205785440613
sun microsystems;ibm;0.428946464268
university of alabama;university of auckland;0.142857142857
universidade nova de lisboa;maharshi dayanand university;0.05
universidade nova de lisboa;university of delhi;0.05
university of washington;rutgers university;0.0433333333333
university of california berkeley;rutgers university;0.200775779138
university of california berkeley;ibm;0.494611341637
the chinese university of hong kong;hong kong baptist university;0.236111111111
ecole polytechnique federale de lausanne;technische universitat munchen;0.033891033891
ecole polytechnique federale de lausanne;university of cambridge;0.0916293923657
university of california berkeley;northwestern university;0.0175438596491
university of edinburgh;rice university;0.135333333333
imec;university of utah;0.0454545454545
trinity college;university of utah;0.0454545454545
university of savoy;university of utah;0.0454545454545
eth zurich;massachusetts institute of technology;0.94704978928
eth zurich;cornell university;0.451613181504
university of pennsylvania;university of wisconsin madison;0.0371527777778
pennsylvania state university;university of wisconsin madison;0.0337164750958
university of pennsylvania;purdue university;0.00555555555556
university of pennsylvania;college of western idaho;0.00277777777778
university of pennsylvania;university of oslo;0.00277777777778
pennsylvania state university;purdue university;0.0111111111111
pennsylvania state university;college of western idaho;0.00555555555556
pennsylvania state university;university of oslo;0.00555555555556
max planck institute for software systems;carnegie mellon university;0.188855466429
stony brook university;massachusetts institute of technology;0.0819444444444
stony brook university;microsoft;0.0375
university of michigan;university of california;0.03
university of michigan;research institute for advanced computer science;0.0954570718151
university of antwerp;university of chile;0.0138888888889
university of antwerp;ecole des mines de nantes;0.0138888888889
university of potsdam;university of chile;0.0138888888889
university of potsdam;ecole des mines de nantes;0.0138888888889
