Source;Target;Weight
university of colorado boulder;university of colorado boulder;1.34496138211
stanford university;charles university in prague;0.0354853479853
stanford university;university of edinburgh;1.30411615937
stanford university;massachusetts institute of technology;0.840149218303
stanford university;williams college;0.0018315018315
stanford university;rwth aachen university;0.040293040293
stanford university;university of maryland college park;0.586657208532
stanford university;university of sydney;0.0569800569801
university of california san diego;university of pittsburgh;0.030303030303
university of sheffield;massachusetts institute of technology;0.191565656566
saarland university;massachusetts institute of technology;0.67132034632
university of tubingen;university of helsinki;0.0769230769231
university of western australia;sil international;0.111111111111
kyoto university;kyoto university;1.98217893218
university of tokyo;kyoto university;0.481481481481
soochow university;university of pennsylvania;0.184291187739
national university of singapore;university of pennsylvania;0.806287008011
harvard university;humboldt university of berlin;0.0125
michigan state university;humboldt university of berlin;0.0375
university of southern california;rwth aachen university;0.496129426129
university of orleans;cornell university;0.0357142857143
university of beira interior;cornell university;0.0714285714286
university of stuttgart;microsoft;0.760812287128
university of stuttgart;sri international;0.20220422852
carnegie mellon university;university of pennsylvania;1.61832688764
microsoft;university of edinburgh;0.486861070216
hosei university;georgetown university;0.2
korea university;university at buffalo;0.0289855072464
microsoft;university at buffalo;0.0144927536232
university of amsterdam;brown university;0.647817460317
university of texas at dallas;ibm;0.177302808303
university of california berkeley;harvard university;0.487032639143
university of california berkeley;mitsubishi electric research laboratories;0.101794340925
university of california berkeley;bell labs;0.194153506813
microsoft;microsoft;9.38232675487
kaist;university of illinois at chicago;0.333333333333
centre national de la recherche scientifique;peking university;0.0555555555556
centre national de la recherche scientifique;beihang university;0.00555555555556
xerox;peking university;0.037037037037
xerox;beihang university;0.0037037037037
university of glasgow;university of chicago;0.111111111111
king saud university;carnegie mellon university;0.111111111111
harbin institute of technology;stanford university;0.0990172896008
shanghai jiao tong university;stanford university;0.111899495115
microsoft;stanford university;1.42683056162
university of tokyo;microsoft;1.28117160617
universite de montreal;university of maryland college park;0.047619047619
university of maryland college park;university of maryland college park;1.89931854146
universite de montreal;new mexico state university;0.164428164428
university of maryland college park;new mexico state university;0.220488721805
university of texas at austin;university of edinburgh;0.833442894554
universite de montreal;rwth aachen university;0.0714285714286
universite de montreal;information sciences institute;0.214285714286
nanjing university;university of california berkeley;0.110119047619
university of edinburgh;university of sussex;0.589241297059
university of cambridge;university of colorado boulder;0.141867615143
university of cambridge;university of colorado denver school of medicine;0.0128205128205
rutgers university;carnegie mellon university;0.0909090909091
national taiwan normal university;national taiwan normal university;0.142857142857
cornell university;carnegie mellon university;0.0991817779743
city university of hong kong;carnegie mellon university;0.0263157894737
university of tokyo;university of texas at dallas;0.075
university of tokyo;international computer science institute;0.075
polytechnic university of valencia;texas instruments;0.0769230769231
carnegie mellon university;university of colorado boulder;0.848560698561
university of massachusetts amherst;university of washington;0.286752583304
university of massachusetts amherst;microsoft;0.176942397747
microsoft;university of washington;0.492417564612
heidelberg university;at t labs;0.031746031746
carnegie mellon university;at t labs;0.781084193584
national institute of information and communications technology;university of antwerp;0.0714285714286
national institute of information and communications technology;tilburg university;0.0238095238095
national institute of information and communications technology;seoul national university;0.047619047619
lawrence livermore national laboratory;mitre corporation;0.0185185185185
johns hopkins university;mitre corporation;0.309106634107
cornell university;mitre corporation;0.224864895453
university of utah;mitre corporation;0.0462962962963
stony brook university;university of maryland college park;0.136574074074
university of leeds;ibm;0.333333333333
university of southern california;carnegie mellon university;0.753154077723
information sciences institute;carnegie mellon university;0.408294010889
university of southern california;university of washington;0.05
university of southern california;microsoft;1.61493987494
university of lisbon;university of sheffield;0.0666666666667
university of lisbon;stanford university;0.0333333333333
university of lisbon;brandeis university;0.366666666667
university of illinois at urbana champaign;university of illinois at urbana champaign;1.23800755345
french institute for research in computer science and automation;french institute for research in computer science and automation;0.352597402597
university of cambridge;french institute for research in computer science and automation;0.0871212121212
french institute for research in computer science and automation;massachusetts institute of technology;0.220454545455
university of cambridge;massachusetts institute of technology;0.226088781908
cornell university;cornell university;0.568023080577
university of stuttgart;university of brighton;0.0741758241758
stanford university;university of southern california;0.640216727717
university of stuttgart;university of southern california;0.128593117409
university of wisconsin madison;stanford university;0.281385281385
university of cambridge;university of pennsylvania;0.527886412102
stanford university;university of toronto;0.381547131392
stanford university;university of geneva;0.0277777777778
columbia university;university of toronto;0.0590277777778
columbia university;university of geneva;0.0277777777778
university of illinois at chicago;university of washington;0.123216783217
university of illinois at chicago;university of exeter;0.0247252747253
university of illinois at chicago;open university;0.0247252747253
google;information sciences institute;0.182061902379
oregon health science university;information sciences institute;0.0625
saarland university;university of sussex;0.330069603599
saarland university;university of edinburgh;1.51347290781
dublin city university;national taiwan university;0.118421052632
dublin city university;national chengchi university;0.0342105263158
university of edinburgh;university of rochester;0.28501984127
peking university;princeton university;0.025
microsoft;princeton university;0.142552334944
carnegie mellon university;university of texas at austin;0.442698813532
carnegie mellon university;north carolina state university;0.0151515151515
at t labs;university of texas at austin;0.030303030303
at t labs;north carolina state university;0.030303030303
carnegie mellon university;carnegie mellon university;6.02771936554
at t labs;carnegie mellon university;0.261763644852
at t labs;at t labs;2.30596414219
chinese academy of sciences;sri international;0.560303095597
bar ilan university;university of chicago;0.0306776556777
bar ilan university;university of western ontario;0.0306776556777
at t labs;university of turku;0.0588235294118
microsoft;university of pennsylvania;1.59380142833
indian institutes of technology;university of stuttgart;0.0769230769231
national university of singapore;university of texas at austin;0.0696078431373
bar ilan university;university of alberta;0.844155582979
hebrew university of jerusalem;university of alberta;0.0392156862745
university of malaya;international computer science institute;0.0833333333333
university of chicago;university of tokyo;0.01
xerox;university of tokyo;0.04
university of chicago;university of california berkeley;0.0445098039216
xerox;university of california berkeley;0.138823529412
stanford university;northwestern university;0.443288851622
university of pittsburgh;university of southern california;0.404411764706
university of buenos aires;state university of new york system;0.0196078431373
columbia university;state university of new york system;0.122549019608
max planck society;university of twente;0.0526315789474
saarland university;max planck society;0.344504569505
university of science and technology sana a;at t;0.125
university of arizona;brown university;0.1
columbia university;manchester metropolitan university;0.0666666666667
national university of defense technology;university of california davis;0.0192307692308
beihang university;university of california davis;0.0192307692308
microsoft;university of california davis;0.0384615384615
university of edinburgh;nec;0.0920061453068
at t labs;ogi school of science and engineering;0.1
johns hopkins university;university of pennsylvania;1.57189634337
carnegie mellon university;university of california berkeley;0.672747023271
carnegie mellon university;chinese academy of sciences;0.0751278772379
toyota technological institute at chicago;johns hopkins university;0.0797101449275
carnegie mellon university in qatar;tilburg university;0.333333333333
google;university of texas at austin;0.0411429529077
google;university of pennsylvania;0.608513074664
google;google;0.584388737022
microsoft;university of texas at austin;0.160683760684
microsoft;information sciences institute;1.34074739181
hebrew university of jerusalem;university of pennsylvania;0.166432748538
national institute of information and communications technology;national institute of information and communications technology;0.500865800866
oregon health science university;university of pennsylvania;0.195767195767
oregon health science university;northwestern university;0.0740740740741
university of aberdeen;university of pennsylvania;0.111574074074
university of aberdeen;northwestern university;0.037037037037
carnegie mellon university;university of washington;0.341438191438
tsinghua university;stanford university;0.126516290727
university of pittsburgh;university of pittsburgh;1.23150406654
tianjin university;university of california;0.045
microsoft;university of california;0.08
mines paristech;ibm;0.0520833333333
xerox;ibm;0.573459024635
university of illinois at urbana champaign;saarland university;0.00735294117647
university of illinois at urbana champaign;johns hopkins university;0.07616194626
hunter college;saarland university;0.00735294117647
hunter college;johns hopkins university;0.0514705882353
princeton university;saarland university;0.0147058823529
princeton university;johns hopkins university;0.102941176471
university of edinburgh;university of memphis;0.05
naval air warfare center training systems division;university of memphis;0.05
university of massachusetts amherst;university of edinburgh;0.0192307692308
university of science and technology of china;university of edinburgh;0.0296474358974
university of texas at austin;university of sydney;0.0491402116402
university of cambridge;university of edinburgh;0.49499361803
university of cambridge;university of sydney;0.0672275641026
university of sydney;university of edinburgh;0.967248171068
university of sydney;university of sydney;0.153488247863
national tsing hua university;university of paris sud;0.1
indian institute of technology kharagpur;university of michigan;0.166666666667
national university of singapore;johns hopkins university;0.33051994302
carnegie mellon university;university of southern california;1.5186299928
carnegie mellon university;university of maryland college park;0.816236947985
fujitsu;microsoft;0.183333333333
toshiba;university of pennsylvania;0.354700854701
harbin institute of technology;rwth aachen university;0.174998750437
harbin institute of technology;information sciences institute;0.0642701525054
university of gothenburg;university of edinburgh;0.0555555555556
king s college london;university of edinburgh;0.106837606838
information sciences institute;university of southern california;0.861970076707
university of antwerp;polytechnic university of catalonia;0.0384615384615
tilburg university;polytechnic university of catalonia;0.0384615384615
university of edinburgh;macquarie university;0.178509940876
macquarie university;university of edinburgh;0.306930415264
macquarie university;macquarie university;0.401234567901
french institute for research in computer science and automation;xerox;0.0714285714286
carnegie mellon university;university of cambridge;0.0910931174089
at t labs;rwth aachen university;0.1625
university of cambridge;hewlett packard;0.0805555555556
columbia university;hewlett packard;0.025
columbia university;university of edinburgh;0.519916684623
agency for science technology and research;microsoft;0.351144781145
university of delaware;stanford university;0.261243386243
stony brook university;massachusetts institute of technology;0.0666666666667
stony brook university;brown university;0.00740740740741
stony brook university;university of california;0.145664983165
nippon telegraph and telephone;max planck society;0.0588235294118
university of california los angeles;university of pennsylvania;0.00833333333333
university of tubingen;university of pennsylvania;0.377564102564
university of trento;university of pennsylvania;0.170072678
university of essex;university of pennsylvania;0.219087615283
university of york;tokyo institute of technology;0.2
university of padua;university of rochester;0.105128205128
french institute for research in computer science and automation;university of rochester;0.0384615384615
university of padua;university of padua;0.223076923077
french institute for research in computer science and automation;university of padua;0.0897435897436
helsinki university of technology;university of colorado boulder;0.183333333333
university of toronto;carnegie mellon university;0.555375180375
university of tokyo;university of washington;0.6
university of sydney;national university of singapore;0.0555555555556
university of chicago;university of southern california;0.208412698413
carnegie mellon university;indiana university;0.0714285714286
carnegie mellon university;university of kansas;0.0714285714286
national research council;university of melbourne;0.00297619047619
national research council;university of edinburgh;0.0960637480799
simon fraser university;university of melbourne;0.00892857142857
simon fraser university;university of edinburgh;0.244642857143
university of michigan;university of california san diego;0.102813852814
university of maryland college park;university of southern california;0.804268141655
university of toronto;stanford university;0.388812576313
university of waterloo;stanford university;0.0223214285714
shanghai jiao tong university;ge global research;0.030303030303
national university of singapore;ge global research;0.0802139037433
columbia university;national research council;0.0444139194139
columbia university;columbia university;3.22301609746
saarland university;brown university;0.664511183261
dublin city university;west;0.0839160839161
university of michigan;rutgers university;0.0899625736582
university of michigan;national research council;0.181059882147
ohio state university;universite de montreal;0.0941176470588
national university of singapore;carnegie mellon university;0.664185747291
university of aberdeen;university of california berkeley;0.0769230769231
microsoft;johns hopkins university;0.868691159818
microsoft;university of maryland college park;0.369338665085
chongqing university;johns hopkins university;0.0133333333333
chongqing university;university of maryland college park;0.0133333333333
microsoft;academia sinica;0.404246031746
microsoft;national cheng kung university;0.00666666666667
chongqing university;academia sinica;0.0666666666667
chongqing university;national cheng kung university;0.00444444444444
carnegie mellon university;information sciences institute;0.901385438233
stanford university;university of manitoba;0.280393217893
university of edinburgh;university of manitoba;0.432191697192
national university of singapore;university of edinburgh;0.461972286972
university of edinburgh;mitre corporation;0.177946806777
university of edinburgh;university of pennsylvania;2.76943479151
radboud university nijmegen;university of maryland college park;0.0260631001372
tilburg university;university of maryland college park;0.0521262002743
google;at t labs;0.21121031746
google;microsoft;0.588924056904
massachusetts institute of technology;university of tsukuba;0.0454545454545
massachusetts institute of technology;ibm;0.757025959169
massachusetts institute of technology;university of michigan;0.0151515151515
massachusetts institute of technology;columbia university;0.684542862344
national institute of information and communications technology;university of texas at austin;0.0208333333333
national institute of information and communications technology;university of edinburgh;0.455709876543
university of oslo;university of texas at austin;0.0208333333333
university of oslo;university of edinburgh;0.0208333333333
carnegie mellon university;national university of singapore;0.12674258109
university of colorado boulder;university of pennsylvania;1.27897697156
federal university of sao carlos;ibm;0.0769230769231
university of washington;university of texas at austin;0.34678140487
north carolina state university;university of aberdeen;0.0434782608696
north carolina state university;sri international;0.0434782608696
saarland university;at t labs;0.435662986287
university of edinburgh;at t labs;0.68808998905
university of science and technology sana a;johns hopkins university;0.201388888889
university of padua;university of sussex;0.12602952603
new york university;university of sussex;0.0606060606061
language computer corporation;university of pennsylvania;0.455322455322
university of california berkeley;microsoft;1.03082837302
institute of company secretaries of india;microsoft;0.0555555555556
university of alberta;university of pennsylvania;0.385683760684
university of texas at austin;university of texas at austin;3.72080676676
ohio state university;university of stuttgart;0.0859375
university of cambridge;university of cambridge;1.71347398022
ibm;university of texas at arlington;0.00297619047619
ibm;florida international university;0.0178571428571
florida international university;university of texas at arlington;0.00595238095238
florida international university;florida international university;0.0732142857143
university of california santa barbara;university of washington;0.0416666666667
ibm;university of washington;0.0916666666667
sri international;university of washington;0.125
university college dublin;university of cambridge;0.125
kaist;university of cambridge;0.125
temple university;information sciences institute;0.05
temple university;princeton university;0.05
university of edinburgh;university of aberdeen;0.256429949978
university of geneva;university of geneva;0.965721778222
university of geneva;mitre corporation;0.0355477855478
university of edinburgh;university of geneva;0.111908559277
dublin city university;ibm;0.85617470249
university of science and technology sana a;university of science and technology sana a;0.454166666667
ames research center;ames research center;0.206818181818
bar ilan university;bar ilan university;2.5001689376
bar ilan university;new york university;0.791409492379
xerox;information sciences institute;0.0769230769231
university of melbourne;university of antwerp;0.0552999730966
university of edinburgh;university of antwerp;0.102807738401
university of southern california;university of utah;0.133333333333
peking university;university of southern california;0.316863869294
ebay;tsinghua university;0.0393518518519
ebay;microsoft;0.00925925925926
cornell university;university of massachusetts amherst;0.167946127946
university of utah;sri international;0.118686868687
university of maryland college park;university of california berkeley;0.510556074282
university of tubingen;polytechnic university of catalonia;0.2
brown university;sri international;0.25
trinity college;pohang university of science and technology;0.1
saarland university;saarland university;1.41770114489
microsoft;carnegie mellon university;2.01002776032
united states national library of medicine;university of massachusetts amherst;0.00641025641026
university of geneva;university of massachusetts amherst;0.0192307692308
bosch;centre national de la recherche scientifique;0.0387931034483
university of north texas;university of leeds;0.1
university of delaware;university of cologne;0.00462962962963
swarthmore college;university of cologne;0.00462962962963
university of brighton;university of cologne;0.00462962962963
university of delaware;earlham college;0.0598544973545
university of delaware;university of delaware;0.937993025493
swarthmore college;earlham college;0.00628306878307
swarthmore college;university of delaware;0.0122354497354
university of brighton;earlham college;0.00628306878307
university of brighton;university of delaware;0.0191798941799
university of delaware;university of padua;0.00185185185185
university of delaware;istituto di scienza e tecnologie dell informazione;0.000925925925926
university of delaware;university of hildesheim;0.000925925925926
university of delaware;university of the basque country;0.000925925925926
swarthmore college;university of padua;0.00185185185185
swarthmore college;istituto di scienza e tecnologie dell informazione;0.000925925925926
swarthmore college;university of hildesheim;0.000925925925926
swarthmore college;university of the basque country;0.000925925925926
university of brighton;university of padua;0.00185185185185
university of brighton;istituto di scienza e tecnologie dell informazione;0.000925925925926
university of brighton;university of hildesheim;0.000925925925926
university of brighton;university of the basque country;0.000925925925926
national institute of standards and technology;university of southern california;0.316666666667
university of michigan;at t;0.111764007597
ben gurion university of the negev;university of groningen;0.0625
stanford university;stanford university;5.22319890518
dublin city university;university of york;0.1
university of massachusetts amherst;institute for scientific information;0.0123456790123
carnegie mellon university;institute for scientific information;0.0246913580247
universidade federal do rio grande do sul;university of stuttgart;0.05
university of pennsylvania;university of avignon;0.00520833333333
university of pennsylvania;national autonomous university of mexico;0.00260416666667
university of edinburgh;university of avignon;0.00520833333333
university of edinburgh;national autonomous university of mexico;0.00260416666667
sri international;university of erlangen nuremberg;0.0535714285714
sri international;university of bonn;0.0178571428571
university of sheffield;ibm;0.256666666667
stanford university;university of pennsylvania;2.2627017696
university of arizona;university of new mexico;0.047619047619
university of amsterdam;university of pennsylvania;1.25189393939
university of amsterdam;utrecht university;0.125
mitre corporation;university of edinburgh;0.130764163373
information sciences institute;university of alberta;0.0888157894737
princeton university;university of alberta;0.0625
polytechnic university of catalonia;ibm;0.569417321585
university of groningen;university of alberta;0.1375
iowa state university;carnegie mellon university;0.166666666667
rockwell collins;carnegie mellon university;0.166666666667
ca foscari university of venice;sri international;0.2
university of geneva;university of edinburgh;0.662459415584
state university of new york system;princeton university;0.05
university of pennsylvania;university of aberdeen;0.0375
university of sussex;university of maryland college park;0.439393939394
radboud university nijmegen;university of texas at austin;0.142857142857
university of wyoming;university of wisconsin madison;0.111111111111
university of potsdam;university of potsdam;0.912037037037
hong kong polytechnic university;pennsylvania state university;0.156746031746
university of science and technology sana a;pennsylvania state university;0.0277777777778
hong kong polytechnic university;xerox;0.0138888888889
university of science and technology sana a;xerox;0.0277777777778
harvard university;university of haifa;0.111111111111
saarland university;macquarie university;0.108333333333
university of jena;massachusetts institute of technology;0.617647058824
university of alberta;university of manitoba;0.332692307692
university of tokyo;university of chile;0.0666666666667
university of tokyo;columbia university;1.13818958819
rmit university;rmit university;0.242857142857
universidade nova de lisboa;hong kong university of science and technology;0.0833333333333
university of sussex;university of sussex;0.747974537037
university of sussex;university of cambridge;0.349619708995
massachusetts institute of technology;university of pennsylvania;0.448169811073
computer laboratory university of cambridge;columbia university;0.5
sapienza university of rome;university of toronto;0.142857142857
university of edinburgh;tilburg university;0.14336717896
university of massachusetts amherst;princeton university;0.054012345679
yahoo;princeton university;0.0416666666667
stanford university;university of alberta;0.370950604951
university of southern california;national institute of information and communications technology;0.0125
university of southern california;agency for science technology and research;0.03125
university of southern california;beijing jiaotong university;0.00625
university of illinois at chicago;nottingham trent university;0.0666666666667
university of maryland college park;university of edinburgh;0.548732468798
university of maryland college park;university of massachusetts amherst;0.245868945869
max planck society;free university of berlin;0.13995215311
max planck society;leipzig university;0.0478468899522
max planck society;university of pennsylvania;0.0239234449761
max planck society;max planck society;0.763465928636
max planck society;french institute for research in computer science and automation;0.081550802139
johns hopkins university;university of maryland college park;0.698369063886
massachusetts institute of technology;national university of singapore;0.0363636363636
bbn technologies;national university of singapore;0.0545454545455
university of washington;university of washington;3.83066114541
james i university;polytechnic university of valencia;0.155555555556
polytechnic university of valencia;polytechnic university of valencia;0.32091503268
national institute of japanese literature;carnegie mellon university;0.480158730159
nara institute of science and technology;carnegie mellon university;0.0357142857143
indiana university;university of california berkeley;0.135964912281
chalmers university of technology;chalmers university of technology;0.757716049383
university of toronto;durham university;0.00961538461538
university of toronto;university of illinois at chicago;0.0359311740891
university of toronto;mitre corporation;0.00961538461538
university of toronto;university of essex;0.0160256410256
united states department of defense;microsoft;0.1
university of washington;justsystem pittsburgh research center;0.145833333333
language technologies institute;new york university;0.0769230769231
ghent university;tilburg university;0.018115942029
hogeschool gent;tilburg university;0.036231884058
james i university;google;0.0227272727273
james i university;rwth aachen university;0.190909090909
polytechnic university of valencia;google;0.0227272727273
polytechnic university of valencia;rwth aachen university;0.198752228164
information sciences institute;university of maryland college park;0.20013584117
massachusetts institute of technology;information sciences institute;0.321609412093
indian institute of technology bombay;university of the basque country;0.117647058824
indian institute of technology bombay;brighton collectibles;0.0588235294118
university of wisconsin madison;johns hopkins university;0.047619047619
university of wisconsin madison;university of washington;0.190476190476
university of colombo;national university of computer and emerging sciences;0.111111111111
university of maryland college park;ibm;1.01343526027
university of maryland college park;yahoo;0.0512820512821
ohio state university;electronics and telecommunications research institute;0.111111111111
johns hopkins university;university of california irvine;0.00462962962963
johns hopkins university;massachusetts institute of technology;0.95123334989
johns hopkins university;microsoft;0.892535544713
university of edinburgh;university of california irvine;0.145502645503
university of maryland college park;microsoft;0.782986509344
university of leeds;university of pennsylvania;0.28
tsinghua university;columbia university;0.0961538461538
peking university;pennsylvania state university;0.458629776021
national institute of information and communications technology;at t labs;0.26430976431
kobe university;at t labs;0.030303030303
university of pittsburgh;university of pennsylvania;0.418054941275
university of pittsburgh;northwestern university;0.0222222222222
ibm;saarland university;0.166666666667
google;ibm;0.516163201998
google;university of michigan;0.038961038961
columbia university;carnegie mellon university;0.461815948213
ohio state university;ohio state university;0.622936507937
johns hopkins university;at t labs;0.55744016905
university of edinburgh;here;0.0648148148148
stanford university;nara institute of science and technology;0.0345185185185
google;nara institute of science and technology;0.00925925925926
stanford university;university of illinois at urbana champaign;0.30209000209
stanford university;yahoo;0.162484737485
google;university of illinois at urbana champaign;0.0490740740741
google;yahoo;0.387634489693
university of antwerp;tilburg university;0.251821862348
tilburg university;tilburg university;1.31740134389
university of antwerp;columbia university;0.0315789473684
university of antwerp;at t labs;0.0105263157895
tilburg university;columbia university;0.214035087719
tilburg university;at t labs;0.115789473684
syracuse university;university of waikato;0.0227272727273
princeton university;university of waikato;0.0227272727273
national institute of information and communications technology;national university of singapore;0.130303030303
oki electric industry;national university of singapore;0.1
new york university;harbin institute of technology;0.0714285714286
university of california irvine;brown university;0.0047619047619
cornell university;brown university;0.104761904762
microsoft;brown university;0.699376471482
university of tokyo;university of texas at austin;0.0738095238095
ibm;indian institutes of technology;0.0813492063492
ibm;malaviya national institute of technology jaipur;0.0138888888889
saarland university;university of guelph;0.0166666666667
saarland university;university of massachusetts amherst;0.116666666667
saarland university;james i university;0.0333333333333
university of pennsylvania;sri international;0.693301143301
university of delaware;university of california san diego;0.0803571428571
chinese academy of sciences;harvard university;0.212887989204
dresden university of technology;google;0.0333333333333
university of southern california;google;0.313247126437
dresden university of technology;aristotle university of thessaloniki;0.0333333333333
university of southern california;aristotle university of thessaloniki;0.0666666666667
university of tokyo;nec;0.153846153846
fudan university;at t labs;0.0409090909091
microsoft;at t labs;1.13155331738
national tsing hua university;ibm;0.34649122807
technical university of kenya;department of computer science university of illinois at urbana champaign;0.0196078431373
university of michigan;stanford university;0.220825984715
