Source;Target;Weight
at t labs;massachusetts institute of technology;0.0606060606061
princeton university;massachusetts institute of technology;0.219555975071
indian institute of technology bombay;university of freiburg;0.00968992248062
indian institute of technology bombay;ecole polytechnique federale de lausanne;0.031007751938
new york university;university of freiburg;0.00968992248062
new york university;ecole polytechnique federale de lausanne;0.031007751938
french institute for research in computer science and automation;xerox;0.0385154061625
microsoft;xerox;0.332787317826
bell labs;xerox;0.0238095238095
sorbonne;universidade nova de lisboa;0.0625
university of birmingham;syracuse university;0.042196969697
carnegie mellon university;syracuse university;0.0643115942029
university of birmingham;carnegie mellon university;0.485950799284
carnegie mellon university;carnegie mellon university;3.56692354842
university of pennsylvania;university of pennsylvania;1.0006466445
university of pennsylvania;french institute for research in computer science and automation;0.659140272114
university of pennsylvania;bell labs;0.240117346069
french institute for research in computer science and automation;university of pennsylvania;0.28042198039
french institute for research in computer science and automation;french institute for research in computer science and automation;1.50715933994
french institute for research in computer science and automation;bell labs;0.244686618507
ecole polytechnique;university of pennsylvania;0.0266666666667
ecole polytechnique;french institute for research in computer science and automation;0.0186666666667
ecole polytechnique;bell labs;0.0153333333333
university of waterloo;northeastern university;0.0128205128205
university of waterloo;university of massachusetts amherst;0.0431235431235
university of waterloo;university of utah;0.0128205128205
university of massachusetts amherst;northeastern university;0.0128205128205
university of massachusetts amherst;university of massachusetts amherst;0.0200553520554
university of massachusetts amherst;university of utah;0.0128205128205
indiana university bloomington;university of colorado boulder;0.033950617284
university of british columbia;university of colorado boulder;0.033950617284
university of tartu;university of oxford;0.04
university of tartu;massachusetts institute of technology;0.04
queen mary university of london;university of freiburg;0.129110275689
university of maryland college park;johns hopkins university;0.0520833333333
university of maryland college park;brown university;0.262855762595
university of maryland college park;microsoft;0.246272179996
university of technology sydney;university of ottawa;0.0833333333333
university of pisa;university of pisa;0.0961538461538
university college london;it university of copenhagen;0.0517948717949
national university of singapore;it university of copenhagen;0.0410657051282
carnegie mellon university;cornell university;1.00497869736
it university of copenhagen;cornell university;0.0770571063675
it university of copenhagen;carnegie mellon university;0.213310945518
centre national de la recherche scientifique;cornell university;0.204073512694
university of wisconsin milwaukee;cornell university;0.015873015873
university of wisconsin milwaukee;carnegie mellon university;0.174603174603
university of cambridge;new york state department of environmental conservation;0.1
sorbonne;university of bath;0.1875
french institute for research in computer science and automation;weizmann institute of science;0.10101010101
university of cambridge;loyola university chicago;0.010101010101
university of cambridge;university of oxford;0.211498811646
it university of copenhagen;university of nottingham;0.0128205128205
university of oxford;university of nottingham;0.0740717615718
massachusetts institute of technology;massachusetts institute of technology;0.951477762551
massachusetts institute of technology;microsoft;0.360984232403
university of cambridge;university of calgary;0.0833333333333
national taiwan university;university of california berkeley;0.0486111111111
carnegie mellon university;university of california berkeley;0.163571308865
ibm;australian national university;0.0215201465201
seoul national university;australian national university;0.0357142857143
nicta;university of cambridge;0.0833333333333
university of cambridge;university of cambridge;2.67037415383
university of kent;university of cambridge;0.0538194444444
nicta;centaur technology;0.00520833333333
university of cambridge;centaur technology;0.0104166666667
university of kent;centaur technology;0.00520833333333
tel aviv university;polytechnic university of turin;0.0740740740741
uppsala university;university of california santa cruz;0.0238095238095
uppsala university;bell labs;0.0357142857143
university of edinburgh;university of cambridge;0.264779202279
university of bologna;university of malaga;0.00595238095238
university of bologna;sri international;0.0178571428571
university of bologna;university of illinois at urbana champaign;0.00595238095238
university of bologna;complutense university of madrid;0.0119047619048
oregon state university;university of north texas;0.02
oregon state university;purdue university;0.02
saarland university;microsoft;0.0709976105137
microsoft;microsoft;6.93387073601
max planck institute for software systems;microsoft;0.352037984836
imperial college london;tohoku university;0.125631313131
imperial college london;kyoto university;0.0798611111111
pennsylvania state university;moscow state university;0.0243902439024
pennsylvania state university;louisiana state university;0.0434959349593
pennsylvania state university;syracuse university;0.0686483739837
pennsylvania state university;northwestern university;0.089837398374
university of california santa cruz;university of california berkeley;0.085970608339
ecole normale superieure;university of california berkeley;0.145040812024
computer laboratory university of cambridge;french institute for research in computer science and automation;0.133333333333
imperial college london;carnegie mellon university;0.495585511666
university of pennsylvania;technische universitat munchen;0.1384479511
french institute for research in computer science and automation;technische universitat munchen;0.349536570957
university of edinburgh;technische universitat munchen;0.162443438914
french institute for research in computer science and automation;microsoft;0.696060632685
university of freiburg;microsoft;0.228326876669
ecole polytechnique federale de lausanne;chalmers university of technology;0.12058699101
centre national de la recherche scientifique;university of bath;0.0666666666667
university of toronto;ecole normale superieure;0.0515824915825
university of freiburg;ecole normale superieure;0.0454127481714
university of edinburgh;university of edinburgh;0.792881054131
university of edinburgh;university of chicago;0.034375
university of colorado boulder;university of edinburgh;0.0395833333333
university of colorado boulder;university of chicago;0.034375
nec;university of pennsylvania;0.0344827586207
university of pennsylvania;university of grenoble;0.005
university of north carolina at chapel hill;university of grenoble;0.005
microsoft;university of grenoble;0.015
kyoto university;sri international;0.00574712643678
kyoto university;technical university of kenya;0.00574712643678
university of tokyo;sri international;0.0114942528736
university of tokyo;technical university of kenya;0.0114942528736
appalachian state university;university of louisiana at monroe;0.0208333333333
university of strathclyde;university of louisiana at monroe;0.0208333333333
carnegie mellon university;microsoft;0.637193833046
ecole polytechnique federale de lausanne;vienna university of technology;0.0468954248366
ecole polytechnique federale de lausanne;university of geneva;0.0444444444444
ecole polytechnique federale de lausanne;university of victoria;0.0510018214936
facebook;stanford university;0.0678571428571
university of cambridge;stanford university;0.404273918028
facebook;intel;0.0285714285714
university of cambridge;intel;0.0692635199241
uppsala university;university of pennsylvania;0.00214412024757
uppsala university;microsoft;0.109514336238
microsoft;university of pennsylvania;0.835481618972
pennsylvania state university;university of california berkeley;0.0777243589744
cadence design systems;university of california berkeley;0.0602106227106
yale university;tsinghua university;0.0596153846154
indiana university bloomington;rutgers university;0.037037037037
indiana university bloomington;university of tsukuba;0.0185185185185
rice university;rutgers university;0.0185185185185
rice university;university of tsukuba;0.00925925925926
carnegie mellon university;university of cambridge;0.405984993614
microsoft;french institute for research in computer science and automation;1.20556440419
french institute for research in computer science and automation;cornell university;0.584220721009
french institute for research in computer science and automation;carnegie mellon university;0.891723272582
university of texas at austin;university of pennsylvania;0.141347770805
university of texas at austin;university of tokyo;0.0123456790123
university of texas at austin;avaya;0.0123456790123
stanford university;harvard university;0.165974723223
university of pennsylvania;university of ottawa;0.13515220866
dalhousie university;university of ottawa;0.0520833333333
sorbonne;university of ottawa;0.0520833333333
mcgill university;carnegie mellon university;0.550665917843
university of birmingham;chalmers university of technology;0.0854545454545
university of utah;northeastern university;0.169696969697
university of utah;indiana university;0.242424242424
ibm;ibm;0.79553633543
ibm;intel;0.0152083333333
ibm;princeton university;0.092215715571
princeton university;ibm;0.052913647343
princeton university;intel;0.0374503968254
princeton university;princeton university;1.11878031676
ibm;vmware;0.0104166666667
ibm;sun microsystems laboratories;0.0662808641975
princeton university;vmware;0.00347222222222
princeton university;sun microsystems laboratories;0.0590277777778
cornell university;concordia university;0.05
university of copenhagen;kansas state university;0.0598039215686
university of oxford;kansas state university;0.0333333333333
university of copenhagen;university of liege;0.0166666666667
university of oxford;university of liege;0.0210526315789
cornell university;chalmers university of technology;0.0739750445633
carnegie mellon university;chalmers university of technology;0.0727124183007
university of colorado boulder;technische universitat darmstadt;0.0454545454545
carnegie mellon university;university of ottawa;0.0277777777778
carnegie mellon university;bell labs;0.0510802469136
university of oxford;aarhus university;0.255555555556
ibm;microsoft;0.448802595722
ibm;tel aviv university;0.0535867446394
tel aviv university;microsoft;0.319614484486
tel aviv university;tel aviv university;0.345404627945
indian institute of technology bombay;university of wisconsin madison;0.0314660590823
indian institute of technology bombay;university of california berkeley;0.0137884978001
institute of science and technology austria;university of wisconsin madison;0.182054545164
institute of science and technology austria;university of california berkeley;0.136435219057
boston university;durham university;0.115384615385
university of tsukuba;ibm;0.0352182539683
microsoft;chalmers university of technology;0.46163818728
university of leicester;ibm;0.0340740740741
university of leicester;university of california berkeley;0.0162551440329
university of california berkeley;ibm;0.515955859858
university of california berkeley;university of california berkeley;0.81725946549
microsoft;ibm;0.700089862632
microsoft;university of california berkeley;1.27834774165
french institute for research in computer science and automation;centre national de la recherche scientifique;0.313630858655
northeastern university;university of science and technology of china;0.0368421052632
it university of copenhagen;university of science and technology of china;0.0368421052632
northeastern university;max planck institute for software systems;0.0230263157895
it university of copenhagen;max planck institute for software systems;0.0491103266296
university of california santa cruz;stanford university;0.0925438596491
williams college;stanford university;0.0175438596491
university of california santa cruz;microsoft;0.207151641294
williams college;microsoft;0.0219298245614
cornell university;university of wisconsin madison;0.226646062271
cornell university;tel aviv university;0.155555555556
university of cambridge;university of edinburgh;0.350820323379
yale university;university of oxford;0.0576923076923
university of science and technology of china;university of oxford;0.0192307692308
stanford university;university of california santa cruz;0.0677244382602
stanford university;williams college;0.0470328282828
princeton university;stanford university;0.234272541235
yale university;microsoft;0.150793650794
brown university;brown university;0.0394265232975
university of cambridge;brown university;0.113455831198
technische universitat munchen;ibm;0.145888157895
google;google;0.0731707317073
google;university of cambridge;0.0243902439024
university college london;national university of singapore;0.201709401709
ecole polytechnique federale de lausanne;french institute for research in computer science and automation;0.249307071666
ecole polytechnique federale de lausanne;centre national de la recherche scientifique;0.0344637855142
french institute for research in computer science and automation;university of washington;0.167943992064
university of pennsylvania;radboud university nijmegen;0.0421245421245
university of pennsylvania;microsoft;1.28759883217
purdue university;queen mary university of london;0.078399122807
purdue university;university of cambridge;0.192463286765
university of cambridge;queen mary university of london;0.351509902552
paris diderot university;alcatel lucent;0.00952380952381
microsoft;alcatel lucent;0.197168187995
university of british columbia;alcatel lucent;0.00952380952381
microsoft;tel aviv university;0.459017858916
university of washington;microsoft;0.227207559466
university of maryland college park;university of cambridge;0.0590625
ecole polytechnique federale de lausanne;university of texas at austin;0.0712243406936
ecole polytechnique federale de lausanne;university of melbourne;0.0387978142077
ecole polytechnique federale de lausanne;university of edinburgh;0.0349268464657
radboud university nijmegen;university of edinburgh;0.154740608229
harvard university;university of virginia;0.23007518797
microsoft;university of virginia;0.214045452254
harvard university;university of california davis;0.016081871345
microsoft;university of california davis;0.139650563877
university of massachusetts amherst;nec;0.0198148148148
university of california santa cruz;nec;0.0594444444444
national and kapodistrian university of athens;nec;0.0198148148148
microsoft;university of cambridge;1.0336724773
ghent university;university of oxford;0.015503875969
university of texas at austin;university of oxford;0.015503875969
national university of singapore;university of oxford;0.0219141323792
university of california san diego;microsoft;0.384882949309
university of pennsylvania;carnegie mellon university;0.730233402688
university of strathclyde;university of pennsylvania;0.0952380952381
french institute for research in computer science and automation;university of california berkeley;0.365278890018
french institute for research in computer science and automation;princeton university;0.299693052179
imdea;university of california berkeley;0.0502524655934
imdea;microsoft;0.663852415449
imdea;princeton university;0.0150358090096
microsoft;princeton university;0.489878626783
university of maryland college park;university of california berkeley;0.187128829662
university of maryland college park;princeton university;0.00284223602484
ecole des mines de nantes;university of bonn;0.00588235294118
university of copenhagen;university of bonn;0.0117647058824
french institute for research in computer science and automation;university of bonn;0.072368717602
aalborg university;university of bonn;0.00588235294118
stanford university;university of wisconsin madison;0.107302867384
it university of copenhagen;microsoft;0.121898948713
katholieke universiteit leuven;carnegie mellon university;0.219607843137
microsoft;carnegie mellon university;2.09786733079
microsoft;it university of copenhagen;0.215473942945
technion israel institute of technology;carnegie mellon university;0.203009259259
technion israel institute of technology;it university of copenhagen;0.0266666666667
university of wisconsin madison;rutgers university;0.133082497213
tel aviv university;rutgers university;0.103618476616
texas a m university;microsoft;0.0958333333333
texas a m university;university of new south wales;0.0486111111111
university of cambridge;digital management inc;0.0277777777778
university of cambridge;french institute for research in computer science and automation;0.545362818121
university of california santa cruz;carnegie mellon university;0.252425571505
university of california santa cruz;rice university;0.0349364791289
tohoku university;university of washington;0.00757575757576
tohoku university;university of california berkeley;0.0952861952862
tohoku university;microsoft;0.271099887767
university of wisconsin madison;vienna university of technology;0.00215517241379
university of wisconsin madison;carnegie mellon university;0.113199650175
university of colorado boulder;vienna university of technology;0.0109271022384
university of colorado boulder;carnegie mellon university;0.157805090025
nec;vienna university of technology;0.00431034482759
nec;carnegie mellon university;0.110402298851
university of wisconsin madison;university of california;0.0129310344828
university of colorado boulder;university of california;0.0129310344828
nec;university of california;0.0597701149425
national university of singapore;carnegie mellon university;0.16090141125
national university of singapore;microsoft;0.123128105744
princeton university;carnegie mellon university;0.248913043478
princeton university;microsoft;0.0530092592593
max planck institute for software systems;carnegie mellon university;0.267058809037
lulea university of technology;university of copenhagen;0.0900900900901
lulea university of technology;technical university of denmark;0.00900900900901
lulea university of technology;computer resources international;0.00900900900901
lulea university of technology;university of glasgow;0.108108108108
lulea university of technology;chalmers university of technology;0.108108108108
university of birmingham;university of cambridge;0.226206921207
university of birmingham;at t labs;0.0378571428571
toyota technological institute at chicago;carnegie mellon university;0.295882936508
university of new south wales;carnegie mellon university;0.267346059113
university of california berkeley;microsoft;0.34308398753
cadence design systems;microsoft;0.0357142857143
cornell university;cornell university;1.17960450334
cornell university;brown university;0.0487912087912
cornell university;worcester polytechnic institute;0.012
radboud university nijmegen;cornell university;0.0371071428571
radboud university nijmegen;brown university;0.0332558139535
radboud university nijmegen;worcester polytechnic institute;0.003
university of edinburgh;university of copenhagen;0.124583333333
university of washington;university of rochester;0.1
