Source;Target;Weight
at t labs;massachusetts institute of technology;0.107294094794
princeton university;massachusetts institute of technology;0.482975629981
indian institute of technology bombay;university of freiburg;0.00968992248062
indian institute of technology bombay;ecole polytechnique federale de lausanne;0.031007751938
new york university;university of freiburg;0.00968992248062
new york university;ecole polytechnique federale de lausanne;0.036632751938
french institute for research in computer science and automation;xerox;0.169576012223
microsoft;xerox;0.562002155996
bell labs;xerox;0.0434173669468
sorbonne;universidade nova de lisboa;0.0625
university of birmingham;syracuse university;0.042196969697
carnegie mellon university;syracuse university;0.0643115942029
university of birmingham;carnegie mellon university;0.485950799284
carnegie mellon university;carnegie mellon university;4.72579208728
university of pennsylvania;university of pennsylvania;1.15076390143
university of pennsylvania;french institute for research in computer science and automation;1.01151949917
university of pennsylvania;bell labs;0.247869284053
french institute for research in computer science and automation;university of pennsylvania;0.366070128538
french institute for research in computer science and automation;french institute for research in computer science and automation;1.85284918995
french institute for research in computer science and automation;bell labs;0.258575507396
ecole polytechnique;university of pennsylvania;0.0266666666667
ecole polytechnique;french institute for research in computer science and automation;0.0186666666667
ecole polytechnique;bell labs;0.0153333333333
university of waterloo;northeastern university;0.0128205128205
university of waterloo;university of massachusetts amherst;0.0431235431235
university of waterloo;university of utah;0.0128205128205
university of massachusetts amherst;northeastern university;0.0298161268556
university of massachusetts amherst;university of massachusetts amherst;0.355133780098
university of massachusetts amherst;university of utah;0.0128205128205
indiana university bloomington;university of colorado boulder;0.033950617284
university of british columbia;university of colorado boulder;0.033950617284
university of tartu;university of oxford;0.04
university of tartu;massachusetts institute of technology;0.04
queen mary university of london;university of freiburg;0.129110275689
university of maryland college park;johns hopkins university;0.0520833333333
university of maryland college park;brown university;0.304004221979
university of maryland college park;microsoft;1.08127483164
university of technology sydney;university of ottawa;0.0833333333333
university of pisa;university of pisa;0.0961538461538
university college london;it university of copenhagen;0.0517948717949
national university of singapore;it university of copenhagen;0.0713099580018
carnegie mellon university;cornell university;1.19546043784
it university of copenhagen;cornell university;0.114935894246
it university of copenhagen;carnegie mellon university;0.2814927637
centre national de la recherche scientifique;cornell university;0.204073512694
university of wisconsin milwaukee;cornell university;0.015873015873
university of wisconsin milwaukee;carnegie mellon university;0.174603174603
university of cambridge;new york state department of environmental conservation;0.1
sorbonne;university of bath;0.1875
french institute for research in computer science and automation;weizmann institute of science;0.10101010101
university of cambridge;loyola university chicago;0.010101010101
university of cambridge;university of oxford;0.260341404238
it university of copenhagen;university of nottingham;0.0128205128205
university of oxford;university of nottingham;0.0740717615718
massachusetts institute of technology;massachusetts institute of technology;4.41029823182
massachusetts institute of technology;microsoft;1.25730737441
university of cambridge;university of calgary;0.0833333333333
national taiwan university;university of california berkeley;0.0486111111111
carnegie mellon university;university of california berkeley;0.273588143882
ibm;australian national university;0.0612827742433
seoul national university;australian national university;0.0357142857143
nicta;university of cambridge;0.199236683369
university of cambridge;university of cambridge;3.08662583876
university of kent;university of cambridge;0.0538194444444
nicta;centaur technology;0.00520833333333
university of cambridge;centaur technology;0.0104166666667
university of kent;centaur technology;0.00520833333333
tel aviv university;polytechnic university of turin;0.0740740740741
uppsala university;university of california santa cruz;0.0238095238095
uppsala university;bell labs;0.0357142857143
university of edinburgh;university of cambridge;0.401142838643
university of bologna;university of malaga;0.00595238095238
university of bologna;sri international;0.0178571428571
university of bologna;university of illinois at urbana champaign;0.00595238095238
university of bologna;complutense university of madrid;0.0119047619048
oregon state university;university of north texas;0.02
oregon state university;purdue university;0.02
saarland university;microsoft;0.0709976105137
microsoft;microsoft;13.2880283876
max planck institute for software systems;microsoft;0.430831331078
imperial college london;tohoku university;0.125631313131
imperial college london;kyoto university;0.0798611111111
pennsylvania state university;moscow state university;0.0243902439024
pennsylvania state university;louisiana state university;0.060162601626
pennsylvania state university;syracuse university;0.085116627952
pennsylvania state university;northwestern university;0.089837398374
university of california santa cruz;university of california berkeley;0.161896534265
ecole normale superieure;university of california berkeley;0.157865243598
computer laboratory university of cambridge;french institute for research in computer science and automation;0.133333333333
imperial college london;carnegie mellon university;0.495585511666
university of pennsylvania;technische universitat munchen;0.1462604511
french institute for research in computer science and automation;technische universitat munchen;0.408360100369
university of edinburgh;technische universitat munchen;0.162443438914
french institute for research in computer science and automation;microsoft;0.802718068387
university of freiburg;microsoft;0.261351568027
ecole polytechnique federale de lausanne;chalmers university of technology;0.157913753406
centre national de la recherche scientifique;university of bath;0.0666666666667
university of toronto;ecole normale superieure;0.0602031812377
university of freiburg;ecole normale superieure;0.0639312666899
university of edinburgh;university of edinburgh;0.951214387464
university of edinburgh;university of chicago;0.104550438596
university of colorado boulder;university of edinburgh;0.0395833333333
university of colorado boulder;university of chicago;0.034375
nec;university of pennsylvania;0.0344827586207
university of pennsylvania;university of grenoble;0.005
university of north carolina at chapel hill;university of grenoble;0.005
microsoft;university of grenoble;0.0224074074074
kyoto university;sri international;0.00574712643678
kyoto university;technical university of kenya;0.00574712643678
university of tokyo;sri international;0.0507099391481
university of tokyo;technical university of kenya;0.0114942528736
appalachian state university;university of louisiana at monroe;0.0208333333333
university of strathclyde;university of louisiana at monroe;0.0208333333333
carnegie mellon university;microsoft;1.1616125008
ecole polytechnique federale de lausanne;vienna university of technology;0.0468954248366
ecole polytechnique federale de lausanne;university of geneva;0.0444444444444
ecole polytechnique federale de lausanne;university of victoria;0.0510018214936
facebook;stanford university;0.0678571428571
university of cambridge;stanford university;0.48176316398
facebook;intel;0.0285714285714
university of cambridge;intel;0.0762079643685
uppsala university;university of pennsylvania;0.00214412024757
