Source;Target;Weight
yahoo;french institute for research in computer science and automation;0.154487768521
academia sinica;university of toronto;0.0371323529412
yahoo;university of toronto;0.0104166666667
robotics institute;university of california irvine;0.277421494914
aselsan;university of california san diego;0.0833333333333
northwestern polytechnical university;university of edinburgh;0.0116279069767
northwestern polytechnical university;eth zurich;0.0550214133204
microsoft;university of edinburgh;0.0911790263956
microsoft;eth zurich;0.880881405591
adobe systems;microsoft;1.27643020894
princeton university;microsoft;0.486406551691
kaist;national taiwan university;0.047619047619
nec;university of bonn;0.0444444444444
nec;daimler ag;0.0190476190476
indian institute of technology madras;university of british columbia;0.0666666666667
peking university;university of bergen;0.046398046398
university of maryland college park;george mason university;0.121929824561
technische universitat munchen;eth zurich;0.492629415604
technische universitat munchen;unisource energy corporation;0.03125
open university;at t;0.0947580645161
university of colorado colorado springs;beckman institute for advanced science and technology;0.00657894736842
university of colorado colorado springs;nec;0.0197368421053
vienna university of technology;carnegie mellon university;0.0293929110106
university of trento;carnegie mellon university;0.0598541980895
university of verona;carnegie mellon university;0.101165501166
french institute for research in computer science and automation;vienna university of technology;0.122046198308
french institute for research in computer science and automation;microsoft;3.90254435394
ecole normale superieure;vienna university of technology;0.0502688172043
ecole normale superieure;microsoft;0.77004098302
massachusetts institute of technology;utrecht university;0.0794888519924
massachusetts institute of technology;massachusetts institute of technology;16.4968442501
google;utrecht university;0.062251984127
google;massachusetts institute of technology;1.07387786218
institute of mathematics;university of washington;0.0160984848485
institute of mathematics;intel;0.00662878787879
lund university;university of washington;0.277063397129
lund university;intel;0.00662878787879
university of lugano;tel aviv university;0.0205827067669
university of lugano;ca foscari university of venice;0.00816326530612
ecole polytechnique federale de lausanne;tel aviv university;0.0107142857143
ecole polytechnique federale de lausanne;ca foscari university of venice;0.00816326530612
university of pennsylvania;california institute of technology;0.313083213083
university of california los angeles;california institute of technology;1.26125742377
google;california institute of technology;0.144655627633
french institute for research in computer science and automation;french institute for research in computer science and automation;7.27434661689
french institute for research in computer science and automation;ecole normale superieure;0.380608115859
ecole normale superieure;french institute for research in computer science and automation;1.50131018393
ecole normale superieure;ecole normale superieure;0.408269335512
carnegie mellon university;university of ottawa;0.0285714285714
university of california los angeles;university of maryland college park;0.505067398119
university of california los angeles;cornell university;0.493929160591
university of california los angeles;massachusetts institute of technology;2.68082391385
eth zurich;university of california los angeles;0.183906879353
michigan state university;department of engineering science university of oxford;0.0503472222222
alibaba group;department of engineering science university of oxford;0.0251736111111
nec;department of engineering science university of oxford;0.0514894005848
leibniz university of hanover;french institute for research in computer science and automation;0.0769230769231
university of texas at austin;university of washington;0.295305588521
university of texas at austin;intel;0.172399201829
massachusetts institute of technology;university of cambridge;0.549263985716
mitsubishi electric research laboratories;university of cambridge;0.134955287643
university of luxembourg;university of cambridge;0.00645161290323
massachusetts institute of technology;czech technical university in prague;0.117880184332
mitsubishi electric research laboratories;czech technical university in prague;0.0471326164875
university of luxembourg;czech technical university in prague;0.00645161290323
robotics institute;university of michigan;0.0128568971448
robotics institute;google;0.151887070618
robotics institute;university of north carolina at chapel hill;0.0140849673203
hefei university of technology;university of washington;0.00808080808081
hefei university of technology;intel;0.0040404040404
university of texas at san antonio;university of washington;0.00808080808081
university of texas at san antonio;intel;0.0040404040404
agency for science technology and research;university of washington;0.112471713685
agency for science technology and research;intel;0.0928861575033
new jersey institute of technology;university at buffalo;0.027027027027
new jersey institute of technology;university of illinois at urbana champaign;0.0432432432432
new jersey institute of technology;university of california berkeley;0.0108108108108
microsoft;schering plough;0.00833333333333
microsoft;pennsylvania state university;0.506175889328
microsoft;university of california;2.45167549999
university of science and technology of china;schering plough;0.00277777777778
university of science and technology of china;pennsylvania state university;0.0503968253968
university of science and technology of china;university of california;0.0111111111111
microsoft;stanford university;2.45620250007
university of science and technology of china;stanford university;0.326369581693
microsoft;massachusetts institute of technology;5.40813010952
university of science and technology of china;massachusetts institute of technology;0.931925949867
university of washington;robotics institute;0.587278717155
university of washington;carnegie mellon university;1.1144147818
google;robotics institute;0.253473748474
google;carnegie mellon university;0.774422166527
university of washington;massachusetts institute of technology;1.10789605074
yahoo;university of washington;0.083042350731
university of california berkeley;university of washington;0.411166527684
university of california san diego;university of washington;0.176707251082
princeton university;university of washington;0.163056215169
harvard university;university of canberra;0.0230769230769
harvard university;australian national university;0.00769230769231
harvard university;university of california san diego;0.28836756925
robotics institute;city university of hong kong;0.0104166666667
yahoo;city university of hong kong;0.0208333333333
katholieke universiteit leuven;stony brook university;0.0119047619048
katholieke universiteit leuven;university of oxford;0.681980519481
university of toronto;university of california;0.900589087824
university of wisconsin madison;university of california;0.253389352349
university of toronto;oxford brookes university;0.168129768429
university of toronto;microsoft;1.93548209737
university of wisconsin madison;oxford brookes university;0.0185630588961
university of wisconsin madison;microsoft;0.887449309391
disney research;national university of singapore;0.0444444444444
university of tubingen;national university of singapore;0.0148148148148
eth zurich;national university of singapore;0.19246031746
york university;city university of new york;0.00740740740741
graz university of technology;city university of new york;0.0148148148148
york university;massachusetts institute of technology;0.736164021164
york university;brown university;0.0651543209877
graz university of technology;massachusetts institute of technology;1.16250126425
graz university of technology;brown university;0.0997797462065
mitsubishi electric research laboratories;chinese academy of sciences;0.0415770609319
mitsubishi electric research laboratories;university of california;0.100441176471
university of maryland college park;chinese academy of sciences;0.447653026893
university of maryland college park;university of california;2.12441544746
university of texas at arlington;university college london;0.059891191325
it university;university college london;0.0252525252525
university of california irvine;boston college;0.0564102564103
university of edinburgh;university of north carolina at chapel hill;0.054577959078
university of pennsylvania;carnegie mellon university;1.17158829275
dartmouth college;carnegie mellon university;0.0853424853425
eth zurich;moscow state university;0.178785232312
university of illinois at urbana champaign;center for neural science;0.0277777777778
georgia institute of technology;chung ang university;0.00813008130081
georgia institute of technology;arizona state university;0.0020325203252
georgia institute of technology;university of california;1.83968852923
king abdullah university of science and technology;chung ang university;0.0243902439024
king abdullah university of science and technology;arizona state university;0.00609756097561
king abdullah university of science and technology;university of california;0.0906358885017
imperial college london;commonwealth scientific and industrial research organisation;0.113336063336
imperial college london;national university of singapore;0.0767895846157
microsoft;university of illinois at urbana champaign;1.80208228785
microsoft;university of southern california;0.439799728012
imperial college london;university of science and technology of china;0.0924815724816
university of jena;university of california irvine;0.00446428571429
university of jena;california institute of technology;0.00892857142857
university of jena;cornell university;0.00892857142857
university of jena;brown university;0.00446428571429
university of jena;microsoft;0.047619047619
university of jena;max planck society;0.138095238095
university of jena;university of texas at austin;0.0982142857143
university of jena;university of california berkeley;0.0845238095238
university of jena;lear corporation;0.0357142857143
university of illinois at urbana champaign;stanford university;1.30450959927
shanghai jiao tong university;stanford university;0.252933889772
national university of singapore;stanford university;1.62158538345
university of illinois at urbana champaign;microsoft;4.346450743
university of illinois at urbana champaign;national university of singapore;0.598351775539
university of illinois at urbana champaign;university of science and technology of china;0.0093501984127
shanghai jiao tong university;microsoft;0.416471981127
shanghai jiao tong university;national university of singapore;0.0499177631579
shanghai jiao tong university;university of science and technology of china;0.0144097222222
national university of singapore;microsoft;2.90404275752
national university of singapore;national university of singapore;3.58378784844
national university of singapore;university of science and technology of china;0.0954977917614
king abdullah university of science and technology;los alamos national laboratory;0.00952380952381
king abdullah university of science and technology;yale university;0.0047619047619
south china university of technology;los alamos national laboratory;0.00952380952381
south china university of technology;yale university;0.0047619047619
university of california berkeley;indiana university bloomington;0.00806451612903
university of california berkeley;massachusetts institute of technology;2.31303776387
university of california berkeley;cornell university;0.295195128872
university of california berkeley;university of california berkeley;4.37016367498
university of central florida;university of adelaide;0.145424836601
university of california santa barbara;military academy;0.0151515151515
virginia tech;military academy;0.0151515151515
iminds;cornell university;0.130909090909
ecole centrale paris;university of valencia;0.00297619047619
ecole centrale paris;ecole normale superieure;0.376666140373
ecole centrale paris;institute of geomatics;0.00595238095238
national technical university of athens;university of valencia;0.00595238095238
national technical university of athens;ecole normale superieure;0.00595238095238
national technical university of athens;institute of geomatics;0.0119047619048
ecole des ponts paristech;university of valencia;0.00297619047619
ecole des ponts paristech;ecole normale superieure;0.00297619047619
ecole des ponts paristech;institute of geomatics;0.00595238095238
university of texas at san antonio;university of rochester;0.00308441558442
university of texas at san antonio;columbia university;0.0421957671958
tsinghua university;university of rochester;0.0892654155773
tsinghua university;columbia university;0.286143780899
university of florida;technische universitat munchen;0.0208333333333
university of florida;bielefeld university;0.0104166666667
ca foscari university of venice;university of california santa cruz;0.00387596899225
ca foscari university of venice;technische universitat munchen;0.0232558139535
microsoft;university of rouen;0.0344827586207
university of science and technology of china;university of rouen;0.0344827586207
microsoft;graz university of technology;0.415251885461
microsoft;microsoft;15.6587380289
university of science and technology of china;graz university of technology;0.0295977011494
university of science and technology of china;microsoft;0.869302506005
northeastern university;peking university;0.00925925925926
northeastern university;shanghai jiao tong university;0.0555555555556
northeastern university;microsoft;0.633993401928
northeastern university;national university of singapore;0.12037037037
northeastern university;columbia university;0.0483896940419
zhejiang university;city university of hong kong;0.0255376344086
zhejiang university;university of california;0.657950162144
singapore management university;city university of hong kong;0.00860215053763
singapore management university;university of california;0.00931899641577
academia sinica;hebrew university of jerusalem;0.0838161021985
national taiwan university;hebrew university of jerusalem;0.367306892454
toyota technological institute at chicago;university of edinburgh;0.0260416666667
toyota technological institute at chicago;microsoft;0.370272094345
toyota technological institute at chicago;university of oxford;0.0885416666667
toyota technological institute at chicago;university of leeds;0.00520833333333
toyota technological institute at chicago;katholieke universiteit leuven;0.00520833333333
imperial college london;robotics institute;0.777443199835
johnson johnson;university of california irvine;0.010162601626
rutgers university;university of california irvine;0.0876652705921
chinese academy of sciences;university of cambridge;0.726019259675
georgia institute of technology;princeton university;0.107077308021
katholieke universiteit leuven;princeton university;0.0326086956522
nanyang technological university;university of rochester;0.172667986972
university of catania;beihang university;0.0108695652174
university of catania;harbin institute of technology;0.0108695652174
university of catania;griffith university;0.0217391304348
french institute for research in computer science and automation;leiden university;0.0863876319759
french institute for research in computer science and automation;vu university amsterdam;0.0275641025641
french institute for research in computer science and automation;zhejiang university;0.161191440139
french institute for research in computer science and automation;university of bonn;0.243473193473
seoul national university;microsoft;1.72920231805
seoul national university;department of engineering science university of oxford;0.0525
university of manitoba;stanford university;0.075
adobe systems;max planck society;0.169444444444
national university of singapore;max planck society;0.744371579573
robotics institute;university of trento;0.0334733893557
university of south carolina;lockheed missiles and space company;0.025641025641
university of south carolina;nicta;0.0128205128205
university of south carolina;nanjing university of science and technology;0.0128205128205
drexel university;lear corporation;0.0555555555556
university of los andes;princeton university;0.00675675675676
university of california berkeley;princeton university;0.305061569445
microsoft;princeton university;0.909244887098
kaist;university of illinois at urbana champaign;0.135192546584
kaist;tsinghua university;0.158300865801
kaist;columbia university;0.327362637363
microsoft;tsinghua university;0.685570922445
microsoft;columbia university;2.97469644387
kaist;johns hopkins university;0.0214285714286
microsoft;johns hopkins university;0.217081332888
graz university of technology;university of chicago;0.446722598459
microsoft;university of chicago;0.693420914743
university of canberra;university of oulu;0.0373333333333
university of california san diego;university of oulu;0.162166666667
tsinghua university;stanford university;0.669771049669
university of toronto;university of california los angeles;0.144027273644
northwestern polytechnical university;department of engineering science university of oxford;0.0251282051282
university of georgia;department of engineering science university of oxford;0.00666666666667
ibm;hebrew university of jerusalem;0.102859477124
ricoh;hebrew university of jerusalem;0.00833333333333
st john s hospital;hebrew university of jerusalem;0.0166666666667
beijing institute of technology;temple university;0.0479885057471
australian national university;temple university;0.0114942528736
lancaster university;max planck society;0.0530303030303
harvard university;max planck society;0.487461757174
northumbria university;microsoft;0.0162037037037
ge healthcare;microsoft;0.0906084656085
university of western ontario;microsoft;0.849035558668
federal highway administration;university of british columbia;0.0105263157895
carnegie mellon university;university of british columbia;1.45813442218
university of central florida;university of edinburgh;0.104425863991
rutgers university;university of california berkeley;1.14281931583
chongqing university;university of california berkeley;0.0275735294118
eth zurich;university of kentucky;0.262141464773
eth zurich;massachusetts institute of technology;1.76558865751
eth zurich;microsoft;3.00025027542
new york university;utrecht university;0.0305304158552
new york university abu dhabi;utrecht university;0.0849467292932
new york university;leipzig university;0.0305304158552
new york university abu dhabi;leipzig university;0.0849467292932
shanghai jiao tong university;temple university;0.0267857142857
university of california;temple university;0.0694055449929
shanghai jiao tong university;california institute of technology;0.172817460317
shanghai jiao tong university;cornell university;0.0990636446886
university of california;california institute of technology;0.405386535715
university of california;cornell university;0.664157264318
university of california;microsoft;2.64738080831
stevens institute of technology;northumbria university;0.0116279069767
stevens institute of technology;university of surrey;0.046511627907
stevens institute of technology;yale university;0.0361590397599
xiamen university;courant institute of mathematical sciences;0.00952380952381
xiamen university;ecole normale superieure;0.0047619047619
ibm;courant institute of mathematical sciences;0.088897866839
ibm;ecole normale superieure;0.13253968254
university of illinois at urbana champaign;courant institute of mathematical sciences;0.556280525031
university of illinois at urbana champaign;ecole normale superieure;0.339506974507
microsoft;courant institute of mathematical sciences;0.211859569979
microsoft;ecole normale superieure;1.05026475226
huaqiao university;courant institute of mathematical sciences;0.00952380952381
huaqiao university;ecole normale superieure;0.0047619047619
xiamen university;eth zurich;0.00952380952381
ibm;eth zurich;0.0465608465608
university of illinois at urbana champaign;eth zurich;0.15939037814
huaqiao university;eth zurich;0.00952380952381
stanford university;chemnitz university of technology;0.0104166666667
intel;chemnitz university of technology;0.0208333333333
stanford university;carnegie mellon university;1.54764106344
intel;carnegie mellon university;0.480123680069
princeton university;university of texas at austin;0.0668656272371
princeton university;national university of singapore;0.138160972032
university of rochester;carnegie mellon university;0.112407407407
microsoft;carnegie mellon university;2.4385676146
chinese academy of sciences;carnegie mellon university;1.02451383719
chinese academy of sciences;university of western australia;0.111057692308
cisco systems inc;microsoft;0.0275
university of california san diego;microsoft;2.4520882446
simon fraser university;microsoft;0.375092872344
cisco systems inc;university of california san diego;0.01
university of california san diego;university of california san diego;6.33057600777
simon fraser university;university of california san diego;0.141286121286
carnegie mellon university;university of washington;1.03560421967
ohio state university;university of washington;0.0781501831502
carnegie mellon university;university of california irvine;0.187702977738
carnegie mellon university;toyota;0.119418975417
carnegie mellon university;university of chicago;0.291882038035
ohio state university;university of california irvine;0.0315170940171
ohio state university;toyota;0.00160256410256
ohio state university;university of chicago;0.00320512820513
university of michigan;university of edinburgh;0.101833511386
university of michigan;google;0.125621987479
university of michigan;eth zurich;0.355424173526
zhejiang university;university of edinburgh;0.0843434343434
zhejiang university;google;0.163758305073
zhejiang university;eth zurich;0.412884848873
queen mary university of london;max planck society;0.380623725116
mitsubishi electric research laboratories;eth zurich;0.133691756272
peking university;university of maryland college park;0.305548848583
australian national university;university of amsterdam;0.122557997558
australian national university;french institute for research in computer science and automation;0.791499475469
australian national university;xerox;0.162692080378
australian national university;national university of cordoba;0.00446428571429
australian national university;florida state university;0.0428064842958
academia sinica;massachusetts institute of technology;0.182397504456
nicta;university of michigan;0.220405982906
nicta;microsoft;0.361313986388
australian national university;university of michigan;0.192200854701
australian national university;microsoft;1.85791632195
nicta;university college london;0.0392904509284
nicta;university of cambridge;0.234615384615
australian national university;university college london;0.150641025641
australian national university;university of cambridge;0.00961538461538
istituto italiano di tecnologia;university of california irvine;0.0221306471306
university college london;university of california irvine;0.0265376984127
northwestern polytechnical university;university of michigan;0.0289855072464
xidian university;university of michigan;0.0278260869565
toyota technological institute at chicago;siemens;0.0364450127877
cornell university;siemens;0.272271905148
carnegie mellon university;siemens;1.28975210304
ecole normale superieure de cachan;royal institute of technology;0.0694444444444
ecole normale superieure;royal institute of technology;0.139619883041
johns hopkins university;university of illinois at urbana champaign;0.3849600632
johns hopkins university;university of california berkeley;0.582144783341
university of minnesota;university of illinois at urbana champaign;0.310504025765
university of minnesota;university of california berkeley;0.0942222222222
beckman institute for advanced science and technology;massachusetts institute of technology;1.51702130989
adobe systems;massachusetts institute of technology;0.473719468985
pohang university of science and technology;queen mary university of london;0.27485380117
pohang university of science and technology;georgia institute of technology;0.383040935673
tel aviv university;university of ottawa;0.0666666666667
tel aviv university;ecole normale superieure;0.0133333333333
ecole centrale paris;university of texas at austin;0.0208333333333
technion israel institute of technology;university of texas at austin;0.0940656565657
university of amsterdam;mitsubishi;0.0769230769231
indiana university bloomington;massachusetts institute of technology;0.538745737022
ecole centrale paris;ecole centrale paris;0.797504167373
ecole centrale paris;university of crete;0.228831748174
stony brook university;ecole centrale paris;0.142324561404
stony brook university;university of crete;0.0476973684211
carnegie mellon university;ecole centrale paris;0.0381054131054
carnegie mellon university;university of crete;0.0427172364672
university of florida;department of engineering science university of oxford;0.025641025641
university of florida;university of california los angeles;0.0669070512821
university of arizona;university of california;0.344244306418
university of edinburgh;microsoft;0.732634069634
university of zaragoza;microsoft;0.01
university of patras;university of ottawa;0.0175438596491
queen mary university of london;university of ottawa;0.0175438596491
imperial college london;university of ottawa;0.0175438596491
toshiba;mitsubishi electric research laboratories;0.101851851852
toshiba;northwestern university;0.037037037037
university of pennsylvania;university of california berkeley;1.47260592536
tsinghua university;university of california berkeley;0.431874019233
northwestern polytechnical university;sarnoff corporation;0.0769230769231
max planck society;xi an jiaotong university;0.0135491886016
max planck society;microsoft;1.39945165983
max planck society;university of science and technology of china;0.00471698113208
max planck society;university of toledo;0.0188679245283
duke university;carnegie mellon university;0.265404040404
yandex;university of science and technology of china;0.0588235294118
hong kong polytechnic university;massachusetts institute of technology;0.168187830688
peking university;florida state university;0.02
microsoft;florida state university;0.0490476190476
university of dayton;university of central florida;0.2
eth zurich;department of engineering science university of oxford;1.17766779892
eth zurich;graz university of technology;0.979574172058
eth zurich;university of california;0.789037389982
university of toronto;university of california san diego;0.197249455338
microsoft;university of california san diego;0.966075234567
brown university;spanish national research council;0.0454545454545
microsoft;spanish national research council;0.0793046746535
stanford university;johns hopkins university;0.185463854344
disney research;johns hopkins university;0.0326086956522
dolby laboratories;helsinki university of technology;0.05
columbia university;helsinki university of technology;0.05
university of texas at austin;microsoft;1.99173807851
university of toronto;university of toronto;3.48475945283
university of british columbia;university of minnesota;0.0948275862069
university of california berkeley;oxford brookes university;0.240058479532
university of california berkeley;microsoft;3.01818821937
institute of company secretaries of india;oxford brookes university;0.075
institute of company secretaries of india;microsoft;0.202529761905
georgia institute of technology;massachusetts institute of technology;3.63658937275
university of hong kong;university of toronto;0.193528693529
university of sheffield;microsoft;0.162878787879
university of maryland college park;arizona state university;0.374677634344
university of maryland college park;university of maryland college park;8.32431366062
weizmann institute of science;university of wisconsin whitewater;0.0580808080808
weizmann institute of science;university of wisconsin madison;0.262828282828
janelia farm research campus;university of wisconsin whitewater;0.0277777777778
janelia farm research campus;university of wisconsin madison;0.0555555555556
arizona state university;electronics and telecommunications research institute;0.0263157894737
arizona state university;university of texas at austin;0.142606516291
university of maryland college park;jiangnan university;0.0766045548654
university of maryland college park;university of texas at austin;1.39982484641
harbin institute of technology;university of toronto;0.0862995699952
harbin institute of technology;honda;0.0762362637363
harbin institute of technology;motorola;0.0357142857143
ecole de technologie superieure;massachusetts institute of technology;0.0666666666667
ecole de technologie superieure;harvard medical school;0.0444444444444
university of california santa barbara;siemens;0.32809454191
university of murcia;university of surrey;0.0119047619048
university of murcia;french institute for research in computer science and automation;0.0595238095238
university of murcia;university of oxford;0.0595238095238
university of murcia;general electric;0.0119047619048
university of murcia;the hartford;0.047619047619
rutgers university;university of california san diego;0.319436778427
international institute of information technology hyderabad;university of kentucky;0.125
max planck society;university of freiburg;0.135366739288
yangzhou university;nanjing university of science and technology;0.0555555555556
nanjing university of science and technology;nanjing university of science and technology;0.146464646465
university of maryland college park;hong kong university of science and technology;0.259267125716
university of maryland college park;tsinghua university;0.573807736547
imperial college london;university of california berkeley;0.274432189542
kyoto university;kyoto university;0.717941541217
kyoto university;department of computer science university of illinois at urbana champaign;0.107226107226
university of michigan;willow garage;0.0733173076923
university of michigan;university of michigan;1.95985871344
stanford university;siemens;0.289285714286
arizona state university;university of illinois at urbana champaign;0.138385477761
google;university of illinois at urbana champaign;0.305526758816
google;university of texas at austin;0.254681501349
technion israel institute of technology;university of southern california;0.389355872622
university at buffalo;max planck society;0.0366666666667
university at buffalo;saarland university;0.0133333333333
university of zaragoza;queen mary university of london;0.272727272727
tsinghua university;commonwealth scientific and industrial research organisation;0.0277777777778
tsinghua university;massachusetts institute of technology;1.52619459364
tsinghua university;university of california irvine;0.0875
tsinghua university;california institute of technology;0.127314814815
french institute for research in computer science and automation;intel;0.0862470862471
french institute for research in computer science and automation;robotics institute;1.4383866265
peking university;technicolor;0.00330687830688
peking university;french institute for research in computer science and automation;0.485794410667
french institute for research in computer science and automation;technicolor;0.0497049247049
national and kapodistrian university of athens;technicolor;0.00330687830688
national and kapodistrian university of athens;french institute for research in computer science and automation;0.351597476597
university of maryland college park;iscte university institute of lisbon;0.0574534161491
university of maryland college park;instituto superior tecnico;0.114001035197
university of science and technology of china;university of manchester;0.0880952380952
university of california;siemens;0.415866812926
university of california;oregon health science university;0.2
university of adelaide;national academy of sciences;0.0769230769231
university of kentucky;ecole polytechnique federale de lausanne;0.0335164835165
university of kentucky;rwth aachen university;0.0192307692308
university of kentucky;eth zurich;0.369347430985
university of washington;florida state university;0.046875
university of washington;sun microsystems;0.046875
google;florida state university;0.015625
google;sun microsystems;0.015625
university of texas at austin;university of illinois at urbana champaign;1.0690331054
siemens;siemens;8.17295035675
tsinghua university;max planck society;0.630077252499
centre national de la recherche scientifique;max planck society;0.499544159544
university of central florida;university of central florida;3.5890165666
university of central florida;department of engineering science university of oxford;0.550117267493
